host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,support_y_bias_cm,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1783982895.022,42548000,136,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-1.665492057800293,0.7783844470977783,0.2885882556438446,1.0,0.4402557909488678,-0.4402557909488678,0.2945859134197235,-0.2945859134197235
1783982895.023,42575000,137,1,0,0,10.0,25.070457458496094,10.0,25.070457458496094,9.12641429901123,25.495893478393555,-0.4254370927810669,31.26323699951172,44.34642028808594,0.0,0.0,0.07045672088861465,1.0,1.0,0.0,-0.8847856521606445,,,,,,,,,,,,,,,,
1783982895.057,42596000,138,1,1,0,10.0,24.930484771728516,10.0,24.930484771728516,9.070001602172852,25.165409088134766,-0.23492425680160522,40.06266403198242,47.23452377319336,0.0,0.0,-0.06951592862606049,1.0,1.0,0.0,1.1551618576049805,,,,,,,,,,,,,,,,
1783982895.075,42610000,139,1,2,0,10.0,25.035985946655273,10.0,25.035985946655273,8.911778450012207,25.14020538330078,-0.10421872138977051,44.12836837768555,47.12720489501953,0.0,0.0,0.03598594292998314,1.0,1.0,0.0,-1.2661082744598389,,,,,,,,,,,,,,,,
1783982895.094,42627000,140,1,3,0,10.0,24.96383285522461,10.0,24.96383285522461,9.312417030334473,25.42467498779297,-0.4608422517776489,35.57718276977539,49.88352966308594,0.0,0.0,-0.036166515201330185,1.0,1.0,0.0,1.0314722061157227,,,,,,,,,,,,,,,,
1783982895.117,42646000,141,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-1.6657359600067139,0.7588046789169312,0.28865066170692444,1.0,0.4370894134044647,-0.4370894134044647,0.2980474531650543,-0.2980474531650543
1783982895.143,42670000,142,1,0,0,10.0,25.069690704345703,10.0,25.069690704345703,9.123961448669434,25.49677276611328,-0.4270821809768677,31.380748748779297,44.34325408935547,0.0,0.0,0.06969057023525238,1.0,1.0,0.0,-0.8887273073196411,,,,,,,,,,,,,,,,
1783982895.170,42696000,143,1,1,0,10.0,24.92998695373535,10.0,24.92998695373535,9.069982528686523,25.16544532775879,-0.23545771837234497,40.023067474365234,47.230308532714844,0.0,0.0,-0.07001376897096634,1.0,1.0,0.0,1.1538523435592651,,,,,,,,,,,,,,,,
1783982895.172,42723000,144,1,2,0,10.0,25.03711700439453,10.0,25.03711700439453,8.911980628967285,25.14190101623535,-0.10478496551513672,44.027732849121094,47.13473892211914,0.0,0.0,0.03711651265621185,1.0,1.0,0.0,-1.2631018161773682,,,,,,,,,,,,,,,,
1783982895.206,42745000,145,1,3,0,10.0,24.962966918945312,10.0,24.962966918945312,9.312463760375977,25.423246383666992,-0.46028047800064087,35.76771926879883,49.87736892700195,0.0,0.0,-0.03703303635120392,1.0,1.0,0.0,1.0374983549118042,,,,,,,,,,,,,,,,
1783982895.225,42759000,146,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-1.6689817905426025,0.7600727677345276,0.2894817292690277,1.0,0.4394735097885132,-0.4394735097885132,0.29959869384765625,-0.29959869384765625
1783982895.244,42777000,147,1,0,0,10.0,25.0700740814209,10.0,25.0700740814209,9.126851081848145,25.49616050720215,-0.42608678340911865,31.32733154296875,44.345638275146484,0.0,0.0,0.0700741559267044,1.0,1.0,0.0,-0.8871446847915649,,,,,,,,,,,,,,,,
1783982895.268,42797000,148,1,1,0,10.0,24.930124282836914,10.0,24.930124282836914,9.071022987365723,25.164594650268555,-0.23447126150131226,40.10494613647461,47.23122787475586,0.0,0.0,-0.06987575441598892,1.0,1.0,0.0,1.1566345691680908,,,,,,,,,,,,,,,,
1783982895.295,42821000,149,1,2,0,10.0,25.036802291870117,10.0,25.036802291870117,8.91267204284668,25.140789031982422,-0.10398626327514648,43.99660873413086,47.132041931152344,0.0,0.0,0.036801595240831375,1.0,1.0,0.0,-1.2617954015731812,,,,,,,,,,,,,,,,
1783982895.297,42848000,150,1,3,0,10.0,24.96321678161621,10.0,24.96321678161621,9.312010765075684,25.425254821777344,-0.4620388150215149,35.80604934692383,49.880088806152344,0.0,0.0,-0.03678273409605026,1.0,1.0,0.0,1.0390961170196533,,,,,,,,,,,,,,,,
1783982895.331,42870000,151,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-1.6708942651748657,0.7491278648376465,0.28997182846069336,1.0,0.4388844668865204,-0.4388844668865204,0.30251243710517883,-0.30251243710517883
