host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr,fdcan1_tx_ok_count,fdcan1_tx_fail_count,fdcan1_tx_fifo_full_count,fdcan1_error_callback_count,fdcan1_error_status_callback_count,fdcan1_recovery_attempt_count,fdcan1_recovery_success_count,fdcan1_recovery_fail_count,fdcan1_bus_off,fdcan2_tx_ok_count,fdcan2_tx_fail_count,fdcan2_tx_fifo_full_count,fdcan2_error_callback_count,fdcan2_error_status_callback_count,fdcan2_recovery_attempt_count,fdcan2_recovery_success_count,fdcan2_recovery_fail_count,fdcan2_bus_off,fdcan2_last_hal_error,fdcan1_warning,fdcan1_error_passive,fdcan2_warning,fdcan2_error_passive
1784133682.358,86475000,223,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.40008544921875,491.40008544921875,491.40008544921875,491.40008544921875,386.6709899902344,384.37359619140625,381.7272033691406,442.0098876953125,1.40625,1.62109375,1.781005859375,0.712890625,0.908203125,1.71875,1.75048828125,0.596923828125,4.400000095367432,171339.0,172607.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784133682.531,86641000,231,1,3,0,10.0,25.0,10.0,25.0,8.752633094787598,25.626256942749023,-0.626257061958313,36.26703643798828,55.75386428833008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,0.9936734437942505,1.2473665475845337,18.0,0.1176508367061615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.568,86689000,233,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.3231925964355469,-0.10729210078716278,0.01672494411468506,0.6688258051872253,0.0,0.0,0.021852493286132812,0.038365814834833145,-1.3064676523208618,0.5615336894989014,9.831852912902832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.585,86704000,234,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,0.0,1.0,0.20000000298023224,0.0,1.0,29.0,0.0,2756.0,2271.0,2761.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.605,86721000,235,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3999938964844,383.3999938964844,383.3999938964844,383.3999938964844,351.63714599609375,292.6770935058594,287.7797546386719,331.1709899902344,0.338134765625,1.173095703125,1.365966796875,0.736083984375,0.70068359375,1.36962890625,1.024169921875,-0.240478515625,4.400000095367432,171834.0,173106.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1784133682.629,86743000,236,6,251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,5438.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,0.0,0,0,0,0
1784133682.710,86829000,240,1,0,0,10.0,25.0,10.0,25.0,9.502963066101074,25.44427490234375,-0.4442751407623291,35.25063705444336,48.78462600708008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-1.0421648025512695,0.4970364272594452,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.730,86846000,241,1,1,0,10.0,25.0,10.0,25.0,9.13060474395752,25.149869918823242,-0.1498699188232422,49.85557174682617,52.96616744995117,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.4607024192810059,0.869394838809967,18.0,0.15919055044651031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.755,86868000,242,1,2,0,10.0,25.0,10.0,25.0,9.480961799621582,24.854251861572266,0.14574825763702393,57.41450500488281,52.03693771362305,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-1.7305819988250732,0.5190372467041016,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784133682.782,86892000,243,1,3,0,10.0,25.0,10.0,25.0,9.137341499328613,25.578380584716797,-0.5783796310424805,38.02670669555664,55.75386428833008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.088852047920227,0.8626580238342285,18.0,0.16266556084156036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
