host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,support_y_bias_cm,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1783989072.269,54906000,175,1,0,0,10.0,25.111560821533203,10.0,25.111560821533203,8.489845275878906,25.597003936767578,-0.4854440689086914,29.814701080322266,44.827964782714844,0.0,0.0,0.11156158894300461,1.0,1.0,0.0,-0.7849741578102112,,,,,,,,,,,,,,,,
1783989072.301,54927000,176,1,1,0,10.0,24.886857986450195,10.0,24.886857986450195,9.230639457702637,25.14171600341797,-0.2548590302467346,38.94810485839844,46.7359733581543,0.0,0.0,-0.11314202845096588,1.0,1.0,0.0,1.1353882551193237,,,,,,,,,,,,,,,,
1783989072.319,54940000,177,1,2,0,10.0,25.22553825378418,10.0,25.22553825378418,8.852766990661621,25.43136215209961,-0.20582377910614014,42.09267044067383,48.2410888671875,0.0,0.0,0.2255387157201767,1.0,1.0,0.0,-1.1899086236953735,,,,,,,,,,,,,,,,
1783989072.338,54957000,178,1,3,0,10.0,24.774282455444336,10.0,24.774282455444336,8.936153411865234,25.24419403076172,-0.469912588596344,34.43539810180664,48.76910400390625,0.0,0.0,-0.2257176637649536,1.0,1.0,0.0,0.9718989133834839,,,,,,,,,,,,,,,,
1783989072.360,54977000,179,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-2.580524206161499,-1.0809698104858398,0.543182909488678,1.0,0.9386771321296692,-0.9386771321296692,1.4065232276916504,-1.4065232276916504
1783989072.386,54999000,180,1,0,0,10.0,25.11403465270996,10.0,25.11403465270996,8.489022254943848,25.59956932067871,-0.48553645610809326,29.998668670654297,44.844844818115234,0.0,0.0,0.11403453350067139,1.0,1.0,0.0,-0.7914312481880188,,,,,,,,,,,,,,,,
1783989072.388,55025000,181,1,1,0,10.0,24.886293411254883,10.0,24.886293411254883,9.231514930725098,25.139972686767578,-0.25368034839630127,38.966190338134766,46.73342514038086,0.0,0.0,-0.11370670795440674,1.0,1.0,0.0,1.13629949092865,,,,,,,,,,,,,,,,
1783989072.420,55046000,182,1,2,0,10.0,25.22283935546875,10.0,25.22283935546875,8.853715896606445,25.430992126464844,-0.2081543207168579,41.83905029296875,48.22455596923828,0.0,0.0,0.2228395938873291,1.0,1.0,0.0,-1.1818554401397705,,,,,,,,,,,,,,,,
1783989072.438,55060000,183,1,3,0,10.0,24.777137756347656,10.0,24.777137756347656,8.93676471710205,25.24530792236328,-0.4681721329689026,34.53143310546875,48.78748321533203,0.0,0.0,-0.22286145389080048,1.0,1.0,0.0,0.9746023416519165,,,,,,,,,,,,,,,,
1783989072.457,55076000,184,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-2.5679004192352295,-1.08763587474823,0.5395504832267761,1.0,0.923689067363739,-0.923689067363739,1.3926444053649902,-1.3926444053649902
1783989072.480,55096000,185,1,0,0,10.0,25.111814498901367,10.0,25.111814498901367,8.488975524902344,25.597328186035156,-0.4855126142501831,29.994007110595703,44.829856872558594,0.0,0.0,0.11181485652923584,1.0,1.0,0.0,-0.7914106249809265,,,,,,,,,,,,,,,,
1783989072.505,55118000,186,1,1,0,10.0,24.88817024230957,10.0,24.88817024230957,9.229949951171875,25.141979217529297,-0.25380849838256836,39.039527893066406,46.7451171875,0.0,0.0,-0.11182916909456253,1.0,1.0,0.0,1.1384708881378174,,,,,,,,,,,,,,,,
1783989072.507,55144000,187,1,2,0,10.0,25.224590301513672,10.0,25.224590301513672,8.852082252502441,25.43146324157715,-0.206872820854187,41.856048583984375,48.233699798583984,0.0,0.0,0.22459092736244202,1.0,1.0,0.0,-1.1825006008148193,,,,,,,,,,,,,,,,
1783989072.539,55164000,188,1,3,0,10.0,24.773725509643555,10.0,24.773725509643555,8.937281608581543,25.244176864624023,-0.4704520106315613,34.38687515258789,48.76716995239258,0.0,0.0,-0.22627516090869904,1.0,1.0,0.0,0.9707118272781372,,,,,,,,,,,,,,,,
1783989072.555,55178000,189,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-2.584597110748291,-1.0914441347122192,0.5443546772003174,1.0,0.9394888281822205,-0.9394888281822205,1.4150625467300415,-1.4150625467300415
1783989072.571,55193000,190,1,0,0,10.0,25.113792419433594,10.0,25.113792419433594,8.487325668334961,25.60013198852539,-0.48634111881256104,29.99907112121582,44.84565353393555,0.0,0.0,0.11379268765449524,1.0,1.0,0.0,-0.7915662527084351,,,,,,,,,,,,,,,,
1783989072.593,55210000,191,1,1,0,10.0,24.886062622070312,10.0,24.886062622070312,9.229226112365723,25.142183303833008,-0.2561211585998535,38.97358322143555,46.72928237915039,0.0,0.0,-0.11393818259239197,1.0,1.0,0.0,1.1362842321395874,,,,,,,,,,,,,,,,
1783989072.616,55231000,192,1,2,0,10.0,25.2264347076416,10.0,25.2264347076416,8.8525390625,25.431913375854492,-0.20547807216644287,42.09957504272461,48.246524810791016,0.0,0.0,0.22643530368804932,1.0,1.0,0.0,-1.190165638923645,,,,,,,,,,,,,,,,
1783989072.643,55256000,193,1,3,0,10.0,24.773977279663086,10.0,24.773977279663086,8.937411308288574,25.244171142578125,-0.4701942205429077,34.35615539550781,48.76776123046875,0.0,0.0,-0.22602348029613495,1.0,1.0,0.0,0.9693331122398376,,,,,,,,,,,,,,,,
1783989072.645,55282000,194,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-2.5761659145355225,-1.0854943990707397,0.5419289469718933,1.0,0.9327797889709473,-0.9327797889709473,1.402435064315796,-1.402435064315796
1783989072.678,55303000,195,1,0,0,10.0,25.112455368041992,10.0,25.112455368041992,8.490501403808594,25.596744537353516,-0.48428773880004883,30.076099395751953,44.83389663696289,0.0,0.0,0.11245562881231308,1.0,1.0,0.0,-0.794050395488739,,,,,,,,,,,,,,,,
1783989072.696,55317000,196,1,1,0,10.0,24.887508392333984,10.0,24.887508392333984,9.23146915435791,25.14141273498535,-0.253903865814209,38.98902893066406,46.74180221557617,0.0,0.0,-0.11249228566884995,1.0,1.0,0.0,1.1365574598312378,,,,,,,,,,,,,,,,
1783989072.715,55334000,197,1,2,0,10.0,25.22348403930664,10.0,25.22348403930664,8.852599143981934,25.431800842285156,-0.20831525325775146,41.87025451660156,48.22827911376953,0.0,0.0,0.22348451614379883,1.0,1.0,0.0,-1.183302640914917,,,,,,,,,,,,,,,,
1783989072.738,55354000,198,1,3,0,10.0,24.776317596435547,10.0,24.776317596435547,8.936890602111816,25.243972778320312,-0.46765655279159546,34.54398727416992,48.78196334838867,0.0,0.0,-0.223682701587677,1.0,1.0,0.0,0.9749049544334412,,,,,,,,,,,,,,,,
1783989072.765,55378000,199,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-2.576864719390869,-1.0784025192260742,0.5421300530433655,1.0,0.935757577419281,-0.935757577419281,1.4010567665100098,-1.4010567665100098
1783989072.767,55404000,200,1,0,0,10.0,25.113731384277344,10.0,25.113731384277344,8.48659610748291,25.600412368774414,-0.48668086528778076,29.964725494384766,44.841922760009766,0.0,0.0,0.11373060941696167,1.0,1.0,0.0,-0.7903168201446533,,,,,,,,,,,,,,,,
