host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784083339.922,136689000,238,1,0,0,10.0,25.0,10.0,25.0,8.929192543029785,25.334272384643555,-0.33427178859710693,33.7530632019043,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9480829834938049,1.0708070993423462,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083339.935,136701000,239,1,1,0,10.0,25.0,10.0,25.0,8.99009895324707,25.288061141967773,-0.2880603075027466,38.611942291259766,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1003128290176392,1.0099000930786133,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083339.936,136716000,240,1,2,0,10.0,25.0,10.0,25.0,8.893556594848633,25.153791427612305,-0.1537919044494629,42.207889556884766,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2053710222244263,1.1064432859420776,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083339.953,136732000,241,1,3,0,10.0,25.0,10.0,25.0,8.97920036315918,25.46904945373535,-0.4690498113632202,35.76425552368164,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0089020729064941,1.0207988023757935,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083339.973,136750000,242,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.05333258584141731,-0.04844852536916733,0.0403253398835659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083339.994,136771000,243,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5078742504119873,0.2058228850364685,0.03471791744232178,-0.04245275259017944,0.0,0.0,0.007228851318359375,0.0057851397432386875,-1.4731563329696655,0.16337013244628906,9.817229270935059,,,,,,,,,,,,,,,,,,,
1784083340.021,136793000,244,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
1784083340.103,136879000,248,1,0,0,10.0,25.0,10.0,25.0,8.92989730834961,25.335445404052734,-0.33544600009918213,33.73244094848633,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9474208950996399,1.070102334022522,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.116,136894000,249,1,1,0,10.0,25.0,10.0,25.0,8.990365982055664,25.28752899169922,-0.2875298261642456,38.82605743408203,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1073710918426514,1.0096334218978882,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.136,136910000,250,1,2,0,10.0,25.0,10.0,25.0,8.893241882324219,25.154293060302734,-0.15429258346557617,42.17765426635742,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2049401998519897,1.106757640838623,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.150,136928000,251,1,3,0,10.0,25.0,10.0,25.0,8.97807788848877,25.469907760620117,-0.46990811824798584,35.71308898925781,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0074222087860107,1.0219216346740723,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.172,136949000,252,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.07390962541103363,-0.05766306817531586,0.04062309116125107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.198,136971000,253,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.5078742504119873,0.2058228850364685,0.022600769996643066,-0.04583859443664551,0.0,0.0,0.05967140197753906,0.009854921139776707,-1.4852734804153442,0.159984290599823,9.869671821594238,,,,,,,,,,,,,,,,,,,
1784083340.222,136996000,254,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,11.0,12.0,2.0,1.0,0.0
1784083340.295,137079000,2,1,0,0,10.0,25.0,10.0,25.0,8.931099891662598,25.334548950195312,-0.3345489501953125,33.67368698120117,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9455991983413696,1.0688997507095337,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.310,137093000,3,1,1,0,10.0,25.0,10.0,25.0,8.991476058959961,25.28756332397461,-0.28756260871887207,38.83104705810547,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1079272031784058,1.0085232257843018,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.329,137109000,4,1,2,0,10.0,25.0,10.0,25.0,8.896278381347656,25.15325927734375,-0.15325844287872314,42.301025390625,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2087711095809937,1.103720784187317,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784083340.346,137126000,5,1,3,0,10.0,25.0,10.0,25.0,8.978340148925781,25.469863891601562,-0.4698634147644043,35.8476448059082,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0109299421310425,1.0216593742370605,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
