host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784094610.226,115901000,19,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0245256423950195,-0.6244813203811646,-5.293094158172607,0.9839847087860107,-2.776365041732788,0.29207727313041687,0.013303756713867188,0.0071242679841816425,-1.268568515777588,0.3595033586025238,9.796696662902832,,,,,,,,,,,,,,,,,,,
1784094610.245,115920000,20,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294967296.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
1784094610.334,116015000,24,1,0,0,10.0,25.0,10.0,25.0,8.627443313598633,25.505435943603516,-0.5054354667663574,32.613582611083984,47.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8842745423316956,1.3725556135177612,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.351,116029000,25,1,1,0,10.0,25.0,10.0,25.0,9.165016174316406,25.22665786743164,-0.22665858268737793,39.213592529296875,46.06955337524414,0.0,0.0,0.0,1.0,1.0,0.0,1.1357882022857666,0.8349828720092773,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.370,116046000,26,1,2,0,10.0,25.0,10.0,25.0,8.656548500061035,25.390499114990234,-0.3904998302459717,38.95927810668945,50.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.0799553394317627,1.343450665473938,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.399,116067000,27,1,3,0,10.0,25.0,10.0,25.0,9.01750659942627,25.352659225463867,-0.35265982151031494,37.109230041503906,47.978477478027344,0.0,0.0,0.0,1.0,1.0,0.0,1.0559722185134888,0.9824931621551514,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.423,116092000,28,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-5.270665645599365,0.9662215709686279,1.0,1.0,2.563917636871338,-0.0,2.301877498626709,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.425,116120000,29,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0245256423950195,-0.6244813203811646,-5.318534851074219,0.8531984686851501,-1.8399999141693115,0.1474064290523529,0.557682991027832,0.04369345307350159,-1.2940092086791992,0.2287171632051468,10.367683410644531,,,,,,,,,,,,,,,,,,,
1784094610.461,116142000,30,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,0.0,1.0,0.20000000298023224,0.0,1.0,15.0,0.0,5.0,9.0,5.0,2.0,1.0,1.0
1784094610.555,116223000,34,1,0,0,10.0,25.0,10.0,25.0,8.592485427856445,25.565587997436523,-0.5655884742736816,33.28175354003906,50.677223205566406,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-0.8994175791740417,1.4075137376785278,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.555,116250000,35,1,1,0,10.0,25.0,10.0,25.0,9.037227630615234,25.318199157714844,-0.31819939613342285,42.897098541259766,52.96616744995117,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2321854829788208,0.962771475315094,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.590,116272000,36,1,2,0,10.0,25.0,10.0,25.0,8.54715347290039,25.42654800415039,-0.42654871940612793,40.430572509765625,53.73353576660156,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.1007999181747437,1.4528460502624512,18.0,0.30149856209754944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.608,116287000,37,1,3,0,10.0,25.0,10.0,25.0,9.0889253616333,25.42923927307129,-0.4292398691177368,42.771766662597656,55.75386428833008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.2333030700683594,0.911074161529541,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.627,116304000,38,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-5.294295787811279,0.7092065811157227,1.0,1.0,1.877145767211914,-0.0,1.724397897720337,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.654,116324000,39,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0245256423950195,-0.6244813203811646,-5.378781318664551,0.3191787302494049,-1.4976892471313477,0.07807859778404236,0.11962318420410156,0.02024596557021141,-1.3542557954788208,-0.30530259013175964,9.690377235412598,,,,,,,,,,,,,,,,,,,
1784094610.677,116348000,40,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,0.0,1.0,0.20000000298023224,0.0,1.0,22.0,0.0,14.0,17.0,14.0,2.0,1.0,1.0
1784094610.755,116427000,44,1,0,0,10.0,25.0,10.0,25.0,9.074396133422852,25.390460968017578,-0.3904610872268677,39.578861236572266,50.62410354614258,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-1.139960527420044,0.9256035089492798,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.778,116447000,45,1,1,0,10.0,25.0,10.0,25.0,8.576886177062988,25.492786407470703,-0.49278736114501953,36.796485900878906,52.96616744995117,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,0.9904649257659912,1.4231131076812744,18.0,0.246134951710701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.804,116472000,46,1,2,0,10.0,25.0,10.0,25.0,8.047456741333008,25.62314796447754,-0.6231486797332764,33.84742736816406,53.83369445800781,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,-0.8384652733802795,1.9525431394577026,18.0,0.4314763844013214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.805,116500000,47,1,3,0,10.0,25.0,10.0,25.0,9.41970157623291,25.298065185546875,-0.2980649471282959,47.1655387878418,55.75386428833008,0.0,0.0,0.0,0.0,0.7799999713897705,0.0,1.3992446660995483,0.5802974104881287,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.838,116521000,48,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-5.3212738037109375,0.44272947311401367,1.0,1.0,1.8303135633468628,-0.0,1.7908813953399658,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.855,116535000,49,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0245256423950195,-0.6244813203811646,-5.29155969619751,0.44305673241615295,-1.5024389028549194,0.022596653550863266,0.06470584869384766,0.06700652092695236,-1.2670341730117798,-0.1814245879650116,9.745294570922852,,,,,,,,,,,,,,,,,,,
1784094610.875,116551000,50,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,0.0,1.0,0.20000000298023224,0.0,1.0,14.0,0.0,25.0,26.0,25.0,2.0,1.0,1.0
1784094610.960,116642000,54,1,0,1,10.023499488830566,24.55982780456543,10.023499488830566,24.55982780456543,9.745718002319336,24.928850173950195,-0.36902278661727905,-2.797414779663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08418338000774384,0.27778148651123047,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094610.979,116657000,55,1,1,1,9.93935775756836,24.39889144897461,9.93935775756836,24.39889144897461,9.024499893188477,24.741758346557617,-0.34286677837371826,-8.817422866821289,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-0.2843470871448517,0.9148575067520142,18.0,0.1811188906431198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094611.001,116675000,56,1,2,0,9.873076438903809,25.0,9.873076438903809,25.0,7.348001956939697,26.10897445678711,-1.1089742183685303,90.67573547363281,127.47445678710938,0.0,0.0,0.0,0.9981220960617065,0.9995868802070618,0.0,-2.387497901916504,2.5250747203826904,18.0,0.5955159664154053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094611.028,116698000,57,1,3,0,9.96090030670166,25.0,9.96090030670166,25.0,8.800702095031738,25.788280487060547,-0.7882803678512573,85.0054931640625,111.55713653564453,0.0,0.0,0.0,1.0,1.0,0.0,2.444988965988159,1.1601977348327637,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094611.031,116726000,58,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-5.292551040649414,0.013745039701461792,1.0,1.0,0.0,0.0,1.7710087299346924,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784094611.065,116747000,59,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0245256423950195,-0.6244813203811646,-5.37093448638916,-0.5164798498153687,-1.500961184501648,0.0,0.2997426986694336,0.2392515242099762,-1.3464089632034302,-1.1409611701965332,9.510257720947266,,,,,,,,,,,,,,,,,,,
