host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784086998.269,134653000,10,1,2,0,10.0,25.0,10.0,25.0,8.717122077941895,25.232938766479492,-0.23293793201446533,39.71625900268555,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.112760305404663,1.2828774452209473,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.280,134673000,11,1,3,0,10.0,25.0,10.0,25.0,8.855767250061035,25.44497299194336,-0.44497251510620117,36.62310028076172,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0252872705459595,1.1442317962646484,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.280,134693000,12,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.007460861466825008,0.036278579384088516,0.04015088453888893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.301,134714000,13,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.503103256225586,0.26084786653518677,0.04036867618560791,0.028896570205688477,0.0,0.0,0.07126426696777344,0.008069918490946293,-1.462734580039978,0.28974443674087524,9.738736152648926,,,,,,,,,,,,,,,,,,,
1784086998.324,134736000,14,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294967296.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
1784086998.427,134832000,18,1,0,0,10.0,25.0,10.0,25.0,8.927340507507324,25.322067260742188,-0.3220677375793457,34.08481216430664,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.958256185054779,1.0726585388183594,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.428,134858000,19,1,1,0,10.0,25.0,10.0,25.0,8.803470611572266,25.358352661132812,-0.35835206508636475,36.92748260498047,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0331001281738281,1.1965289115905762,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.467,134877000,20,1,2,0,10.0,25.0,10.0,25.0,8.717460632324219,25.23239517211914,-0.23239552974700928,39.74340057373047,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1136586666107178,1.2825384140014648,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.480,134897000,21,1,3,0,10.0,25.0,10.0,25.0,8.856884956359863,25.44415283203125,-0.44415295124053955,36.643287658691406,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0260981321334839,1.1431143283843994,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.501,134913000,22,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.020287323743104935,0.03859000653028488,0.04017066955566406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.520,134931000,23,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.503103256225586,0.26084786653518677,0.05663955211639404,0.021697700023651123,0.0,0.0,0.02933216094970703,0.01139820646494627,-1.446463704109192,0.2825455665588379,9.839332580566406,,,,,,,,,,,,,,,,,,,
1784086998.535,134950000,24,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,10.0,5.0,2.0,1.0,0.0
1784086998.625,135037000,28,1,0,0,10.0,25.0,10.0,25.0,8.928108215332031,25.321781158447266,-0.32178163528442383,33.91674041748047,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9527870416641235,1.071891188621521,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.650,135061000,29,1,1,0,10.0,25.0,10.0,25.0,8.802116394042969,25.358781814575195,-0.35878121852874756,36.66156005859375,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.0241237878799438,1.1978834867477417,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784086998.676,135085000,30,1,2,0,10.0,25.0,10.0,25.0,8.71436882019043,25.233421325683594,-0.233420729637146,39.85622787475586,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1171749830245972,1.285630464553833,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
