host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,support_y_bias_cm,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1783991395.492,52101000,34,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-4.211538314819336,1.012992262840271,0.9359123706817627,1.0,3.8633499145507812,-1.600000023841858,3.132208824157715,-2.200000047683716
1783991395.515,52122000,35,1,0,0,10.0,25.549999237060547,10.0,25.549999237060547,8.794971466064453,26.000707626342773,-0.4507094621658325,33.841156005859375,47.76951599121094,0.0,0.0,0.550000011920929,1.0,1.0,0.0,-0.9205836653709412,,,,,,,,,,,,,,,,
1783991395.542,52146000,36,1,1,0,10.0,24.700000762939453,10.0,24.700000762939453,9.117066383361816,24.95486831665039,-0.25486648082733154,38.463600158691406,46.06955337524414,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,1.1168090105056763,,,,,,,,,,,,,,,,
1783991395.544,52173000,37,1,2,0,10.0,25.418760299682617,10.0,25.418760299682617,8.752573013305664,25.67067527770996,-0.2519160509109497,42.48726272583008,49.96221160888672,0.0,0.0,0.41875967383384705,1.0,1.0,0.0,-1.1859556436538696,,,,,,,,,,,,,,,,
1783991395.577,52194000,38,1,3,0,10.0,24.700000762939453,10.0,24.700000762939453,9.10717487335205,25.179624557495117,-0.4796236753463745,33.65425109863281,47.978477478027344,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,0.9643497467041016,,,,,,,,,,,,,,,,
1783991395.593,52207000,39,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-4.215267181396484,1.0097662210464478,0.936481773853302,1.0,3.867300271987915,-1.600000023841858,3.1392743587493896,-2.200000047683716
1783991395.611,52223000,40,1,0,0,10.0,25.549999237060547,10.0,25.549999237060547,8.792238235473633,26.002063751220703,-0.45206546783447266,33.95116424560547,47.773468017578125,0.0,0.0,0.550000011920929,1.0,1.0,0.0,-0.9241122603416443,,,,,,,,,,,,,,,,
1783991395.634,52242000,41,1,1,0,10.0,24.700000762939453,10.0,24.700000762939453,9.117206573486328,24.95480728149414,-0.25480687618255615,38.09653854370117,46.06955337524414,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,1.1047327518463135,,,,,,,,,,,,,,,,
1783991395.659,52264000,42,1,2,0,10.0,25.4204158782959,10.0,25.4204158782959,8.74781608581543,25.672664642333984,-0.2522498369216919,42.39634323120117,49.97527313232422,0.0,0.0,0.4204165041446686,1.0,1.0,0.0,-1.1827304363250732,,,,,,,,,,,,,,,,
1783991395.686,52290000,43,1,3,0,10.0,24.700000762939453,10.0,24.700000762939453,9.107271194458008,25.179195404052734,-0.4791945219039917,33.5323486328125,47.978477478027344,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,0.9600992202758789,,,,,,,,,,,,,,,,
1783991395.688,52317000,44,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-4.215826034545898,1.022613286972046,0.9365670084953308,1.0,3.8752477169036865,-1.600000023841858,3.1329782009124756,-2.200000047683716
1783991395.723,52339000,45,1,0,0,10.0,25.549999237060547,10.0,25.549999237060547,8.794526100158691,26.00141143798828,-0.45141279697418213,33.9288444519043,47.769256591796875,0.0,0.0,0.550000011920929,1.0,1.0,0.0,-0.9236786961555481,,,,,,,,,,,,,,,,
1783991395.741,52353000,46,1,1,0,10.0,24.700000762939453,10.0,24.700000762939453,9.119368553161621,24.952686309814453,-0.25268495082855225,38.29519271850586,46.06955337524414,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,1.111535906791687,,,,,,,,,,,,,,,,
1783991395.761,52371000,47,1,2,0,10.0,25.416120529174805,10.0,25.416120529174805,8.754308700561523,25.67003631591797,-0.25391578674316406,42.24525451660156,49.947509765625,0.0,0.0,0.4161197543144226,1.0,1.0,0.0,-1.1785539388656616,,,,,,,,,,,,,,,,
1783991395.784,52392000,48,1,3,0,10.0,24.700000762939453,10.0,24.700000762939453,9.10873031616211,25.179916381835938,-0.4799157381057739,33.244422912597656,47.978477478027344,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,0.951332688331604,,,,,,,,,,,,,,,,
1783991395.810,52414000,49,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-4.201240539550781,1.017940640449524,0.9343283176422119,1.0,3.8502235412597656,-1.600000023841858,3.114872455596924,-2.200000047683716
1783991395.812,52441000,50,1,0,0,10.0,25.549999237060547,10.0,25.549999237060547,8.793314933776855,26.00127410888672,-0.45127570629119873,33.963375091552734,47.75638961791992,0.0,0.0,0.550000011920929,1.0,1.0,0.0,-0.9249043464660645,,,,,,,,,,,,,,,,
1783991395.847,52463000,51,1,1,0,10.0,24.700000762939453,10.0,24.700000762939453,9.117334365844727,24.954437255859375,-0.25443732738494873,38.330345153808594,46.06955337524414,0.0,0.0,-0.30000001192092896,1.0,1.0,0.0,1.112296223640442,,,,,,,,,,,,,,,,
