host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,support_y_bias_cm,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1783985597.389,103736000,31,1,1,0,10.0,24.99587059020996,10.0,24.99587059020996,8.569782257080078,25.32796287536621,-0.3320932388305664,37.50345230102539,47.62721252441406,0.0,0.0,-0.004129471257328987,1.0,1.0,0.0,1.0307037830352783,,,,,,,,,,,,,,,,
1783985597.422,103758000,32,1,2,0,10.0,25.014041900634766,10.0,25.014041900634766,8.822342872619629,25.050804138183594,-0.03676414489746094,45.82274627685547,46.91667175292969,0.0,0.0,0.014042322523891926,1.0,1.0,0.0,-1.312184453010559,,,,,,,,,,,,,,,,
1783985597.440,103773000,33,1,3,0,10.0,24.986055374145508,10.0,24.986055374145508,9.007593154907227,25.45807647705078,-0.47202110290527344,35.72922134399414,50.09571838378906,0.0,0.0,-0.013945302926003933,1.0,1.0,0.0,1.010833978652954,,,,,,,,,,,,,,,,
1783985597.458,103790000,34,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8765512704849243,-0.6565511226654053,0.1181681901216507,1.0,0.03887784481048584,-0.03887784481048584,0.08156143873929977,-0.08156143873929977
1783985597.480,103809000,35,1,0,0,10.0,25.003639221191406,10.0,25.003639221191406,9.086493492126465,25.34160614013672,-0.33796727657318115,33.610565185546875,43.945045471191406,0.0,0.0,0.003639582544565201,1.0,1.0,0.0,-0.956749677658081,,,,,,,,,,,,,,,,
1783985597.505,103830000,36,1,1,0,10.0,24.996440887451172,10.0,24.996440887451172,8.569937705993652,25.328847885131836,-0.3324076533317566,37.51920700073242,47.63117218017578,0.0,0.0,-0.0035589688923209906,1.0,1.0,0.0,1.0311659574508667,,,,,,,,,,,,,,,,
1783985597.532,103855000,37,1,2,0,10.0,25.0137882232666,10.0,25.0137882232666,8.816946029663086,25.05406951904297,-0.040283799171447754,45.80302429199219,46.914695739746094,0.0,0.0,0.013787727802991867,1.0,1.0,0.0,-1.3111478090286255,,,,,,,,,,,,,,,,
1783985597.533,103882000,38,1,3,0,10.0,24.986099243164062,10.0,24.986099243164062,9.005897521972656,25.460004806518555,-0.47390609979629517,35.73874282836914,50.096351623535156,0.0,0.0,-0.013901633210480213,1.0,1.0,0.0,1.0113186836242676,,,,,,,,,,,,,,,,
1783985597.566,103903000,39,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8914203643798828,-0.6688863635063171,0.120661161839962,1.0,0.04055756330490112,-0.04055756330490112,0.08589540421962738,-0.08589540421962738
1783985597.583,103916000,40,1,0,0,10.0,25.003759384155273,10.0,25.003759384155273,9.084243774414062,25.342548370361328,-0.33878982067108154,33.586219787597656,43.94672393798828,0.0,0.0,0.0037591690197587013,1.0,1.0,0.0,-0.9556947946548462,,,,,,,,,,,,,,,,
1783985597.602,103933000,41,1,1,0,10.0,24.99618148803711,10.0,24.99618148803711,8.569212913513184,25.329139709472656,-0.33295899629592896,37.53102111816406,47.6285514831543,0.0,0.0,-0.003818196477368474,1.0,1.0,0.0,1.0314608812332153,,,,,,,,,,,,,,,,
1783985597.625,103953000,42,1,2,0,10.0,25.014652252197266,10.0,25.014652252197266,8.819403648376465,25.052791595458984,-0.03814101219177246,45.74562454223633,46.919944763183594,0.0,0.0,0.014652475714683533,1.0,1.0,0.0,-1.309863567352295,,,,,,,,,,,,,,,,
1783985597.651,103976000,43,1,3,0,10.0,24.9853572845459,10.0,24.9853572845459,9.007991790771484,25.45611000061035,-0.470753014087677,35.603763580322266,50.091793060302734,0.0,0.0,-0.014642322435975075,1.0,1.0,0.0,1.0069116353988647,,,,,,,,,,,,,,,,
1783985597.678,104001000,44,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8909873962402344,-0.6654373407363892,0.12058809399604797,1.0,0.04072750732302666,-0.04072750732302666,0.08554783463478088,-0.08554783463478088
1783985597.680,104028000,45,1,0,0,10.0,25.003807067871094,10.0,25.003807067871094,9.086588859558105,25.341650009155273,-0.3378450870513916,33.575103759765625,43.94689178466797,0.0,0.0,0.0038078101351857185,1.0,1.0,0.0,-0.955673098564148,,,,,,,,,,,,,,,,
1783985597.713,104049000,46,1,1,0,10.0,24.996461868286133,10.0,24.996461868286133,8.56969165802002,25.32932472229004,-0.33286362886428833,37.45117950439453,47.63050842285156,0.0,0.0,-0.003537834621965885,1.0,1.0,0.0,1.0289028882980347,,,,,,,,,,,,,,,,
1783985597.730,104063000,47,1,2,0,10.0,25.014318466186523,10.0,25.014318466186523,8.819070816040039,25.05234146118164,-0.03802478313446045,45.82193374633789,46.91756057739258,0.0,0.0,0.014318975619971752,1.0,1.0,0.0,-1.3121575117111206,,,,,,,,,,,,,,,,
1783985597.747,104080000,48,1,3,0,10.0,24.98564910888672,10.0,24.98564910888672,9.007670402526855,25.458898544311523,-0.47325044870376587,35.564453125,50.09403991699219,0.0,0.0,-0.01435181312263012,1.0,1.0,0.0,1.005684494972229,,,,,,,,,,,,,,,,
1783985597.770,104098000,49,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8856927752494812,-0.6802324652671814,0.1196969598531723,1.0,0.03876982629299164,-0.03876982629299164,0.08534562587738037,-0.08534562587738037
1783985597.794,104120000,50,1,0,0,10.0,25.003442764282227,10.0,25.003442764282227,9.085567474365234,25.341081619262695,-0.3376394510269165,33.438934326171875,43.9449348449707,0.0,0.0,0.0034430166706442833,1.0,1.0,0.0,-0.9510891437530518,,,,,,,,,,,,,,,,
1783985597.821,104145000,51,1,1,0,10.0,24.996498107910156,10.0,24.996498107910156,8.569220542907715,25.329139709472656,-0.3326416015625,37.62137985229492,47.63034439086914,0.0,0.0,-0.003501840867102146,1.0,1.0,0.0,1.0339587926864624,,,,,,,,,,,,,,,,
1783985597.823,104172000,52,1,2,0,10.0,25.014616012573242,10.0,25.014616012573242,8.819315910339355,25.053298950195312,-0.038683414459228516,45.741004943847656,46.919315338134766,0.0,0.0,0.014616133645176888,1.0,1.0,0.0,-1.3093769550323486,,,,,,,,,,,,,,,,
1783985597.856,104193000,53,1,3,0,10.0,24.98542594909668,10.0,24.98542594909668,9.008095741271973,25.45700454711914,-0.47157853841781616,35.60922622680664,50.09244155883789,0.0,0.0,-0.014573905616998672,1.0,1.0,0.0,1.007042407989502,,,,,,,,,,,,,,,,
1783985597.874,104207000,54,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8854329586029053,-0.6691063046455383,0.11965334415435791,1.0,0.039509933441877365,-0.039509933441877365,0.08450010418891907,-0.08450010418891907
1783985597.893,104224000,55,1,0,0,10.0,25.003623962402344,10.0,25.003623962402344,9.086161613464355,25.34138298034668,-0.3377586603164673,33.62471389770508,43.945674896240234,0.0,0.0,0.0036237884778529406,1.0,1.0,0.0,-0.9566748738288879,,,,,,,,,,,,,,,,
1783985597.917,104244000,56,1,1,0,10.0,24.996456146240234,10.0,24.996456146240234,8.569319725036621,25.32893180847168,-0.3324761986732483,37.591552734375,47.63066101074219,0.0,0.0,-0.003544563427567482,1.0,1.0,0.0,1.0332406759262085,,,,,,,,,,,,,,,,
1783985597.945,104268000,57,1,2,0,10.0,25.014068603515625,10.0,25.014068603515625,8.821030616760254,25.052165985107422,-0.03809928894042969,45.717655181884766,46.91611099243164,0.0,0.0,0.014068765565752983,1.0,1.0,0.0,-1.3088785409927368,,,,,,,,,,,,,,,,
1783985597.947,104296000,58,1,3,0,10.0,24.98600196838379,10.0,24.98600196838379,9.007916450500488,25.457460403442383,-0.471457839012146,35.49734115600586,50.09614562988281,0.0,0.0,-0.013998241163790226,1.0,1.0,0.0,1.0036348104476929,,,,,,,,,,,,,,,,
1783985597.968,104318000,59,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8758518695831299,-0.6812452673912048,0.11805173754692078,1.0,0.037042126059532166,-0.037042126059532166,0.08311863243579865,-0.08311863243579865
1783985598.000,104333000,60,1,0,0,10.0,25.003215789794922,10.0,25.003215789794922,9.084844589233398,25.341384887695312,-0.3381699323654175,33.67145538330078,43.943206787109375,0.0,0.0,0.003216310404241085,1.0,1.0,0.0,-0.9582005739212036,,,,,,,,,,,,,,,,
1783985598.020,104350000,61,1,1,0,10.0,24.996732711791992,10.0,24.996732711791992,8.568652153015137,25.330102920532227,-0.33337026834487915,37.34284973144531,47.632015228271484,0.0,0.0,-0.003266672370955348,1.0,1.0,0.0,1.0251458883285522,,,,,,,,,,,,,,,,
1783985598.043,104370000,62,1,2,0,10.0,25.01446533203125,10.0,25.01446533203125,8.816370010375977,25.0542049407959,-0.03973841667175293,45.671775817871094,46.91816329956055,0.0,0.0,0.01446542702615261,1.0,1.0,0.0,-1.306943416595459,,,,,,,,,,,,,,,,
1783985598.070,104394000,63,1,3,0,10.0,24.985458374023438,10.0,24.985458374023438,9.008383750915527,25.456439971923828,-0.47098249197006226,35.685813903808594,50.09307861328125,0.0,0.0,-0.01454155333340168,1.0,1.0,0.0,1.0101213455200195,,,,,,,,,,,,,,,,
1783985598.072,104420000,64,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.885933518409729,-0.6824554800987244,0.11973738670349121,1.0,0.03865399211645126,-0.03865399211645126,0.0855591669678688,-0.0855591669678688
1783985598.103,104440000,65,1,0,0,10.0,25.003372192382812,10.0,25.003372192382812,9.085592269897461,25.34249496459961,-0.33912360668182373,33.52131652832031,43.94437026977539,0.0,0.0,0.0033730235882103443,1.0,1.0,0.0,-0.9528157711029053,,,,,,,,,,,,,,,,
1783985598.119,104454000,66,1,1,0,10.0,24.996662139892578,10.0,24.996662139892578,8.569759368896484,25.32801055908203,-0.331348180770874,37.9814453125,47.63167190551758,0.0,0.0,-0.0033370519522577524,1.0,1.0,0.0,1.045511245727539,,,,,,,,,,,,,,,,
1783985598.136,104469000,67,1,2,0,10.0,25.014198303222656,10.0,25.014198303222656,8.822768211364746,25.05117416381836,-0.036975741386413574,46.06355285644531,46.916664123535156,0.0,0.0,0.014198112301528454,1.0,1.0,0.0,-1.3199976682662964,,,,,,,,,,,,,,,,
1783985598.156,104487000,68,1,3,0,10.0,24.985855102539062,10.0,24.985855102539062,9.009775161743164,25.457263946533203,-0.4714086651802063,35.564334869384766,50.09537887573242,0.0,0.0,-0.014144929125905037,1.0,1.0,0.0,1.0058728456497192,,,,,,,,,,,,,,,,
1783985598.178,104506000,69,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8753434419631958,-0.6795960664749146,0.11796712875366211,1.0,0.037072159349918365,-0.037072159349918365,0.08288639783859253,-0.08288639783859253
1783985598.203,104528000,70,1,0,0,10.0,25.003232955932617,10.0,25.003232955932617,9.085592269897461,25.34249496459961,-0.33926069736480713,33.48776626586914,43.9432373046875,0.0,0.0,0.003232845338061452,1.0,1.0,0.0,-0.9516029953956604,,,,,,,,,,,,,,,,
1783985598.230,104553000,71,1,1,0,10.0,24.996753692626953,10.0,24.996753692626953,8.569759368896484,25.32801055908203,-0.33125728368759155,38.11656951904297,47.63230895996094,0.0,0.0,-0.0032458165660500526,1.0,1.0,0.0,1.0497605800628662,,,,,,,,,,,,,,,,
1783985598.232,104581000,72,1,2,0,10.0,25.014328002929688,10.0,25.014328002929688,8.816960334777832,25.054031372070312,-0.039705634117126465,45.754051208496094,46.917388916015625,0.0,0.0,0.01432768628001213,1.0,1.0,0.0,-1.3098243474960327,,,,,,,,,,,,,,,,
1783985598.265,104602000,73,1,3,0,10.0,24.985261917114258,10.0,24.985261917114258,9.007568359375,25.457996368408203,-0.47273486852645874,35.746246337890625,50.09161376953125,0.0,0.0,-0.014738215133547783,1.0,1.0,0.0,1.0119541883468628,,,,,,,,,,,,,,,,
1783985598.281,104615000,74,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.895087480545044,-0.6733464598655701,0.12128103524446487,1.0,0.04087766259908676,-0.04087766259908676,0.08708580583333969,-0.08708580583333969
1783985598.297,104630000,75,1,0,0,10.0,25.003765106201172,10.0,25.003765106201172,9.085592269897461,25.34249496459961,-0.33873021602630615,33.48323440551758,43.947044372558594,0.0,0.0,0.003765016794204712,1.0,1.0,0.0,-0.951280951499939,,,,,,,,,,,,,,,,
1783985598.319,104648000,76,1,1,0,10.0,24.9962100982666,10.0,24.9962100982666,8.569759368896484,25.32801055908203,-0.331801176071167,38.212493896484375,47.62862777709961,0.0,0.0,-0.0037893480621278286,1.0,1.0,0.0,1.0528194904327393,,,,,,,,,,,,,,,,
1783985598.342,104668000,77,1,2,0,10.0,25.014572143554688,10.0,25.014572143554688,8.819915771484375,25.053136825561523,-0.038567185401916504,45.880611419677734,46.91938018798828,0.0,0.0,0.014571970328688622,1.0,1.0,0.0,-1.3140569925308228,,,,,,,,,,,,,,,,
1783985598.368,104692000,78,1,3,0,10.0,24.98556900024414,10.0,24.98556900024414,9.006743431091309,25.458383560180664,-0.4728153347969055,35.67053985595703,50.09319305419922,0.0,0.0,-0.014430624432861805,1.0,1.0,0.0,1.0092840194702148,,,,,,,,,,,,,,,,
1783985598.370,104719000,79,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8809228539466858,-0.6657167077064514,0.1188977062702179,1.0,0.03897887468338013,-0.03897887468338013,0.0832100436091423,-0.0832100436091423
1783985598.404,104740000,80,1,0,0,10.0,25.003511428833008,10.0,25.003511428833008,9.086504936218262,25.339374542236328,-0.33586323261260986,33.723941802978516,43.944602966308594,0.0,0.0,0.0035107771400362253,1.0,1.0,0.0,-0.9596626162528992,,,,,,,,,,,,,,,,
1783985598.422,104755000,81,1,1,0,10.0,24.99650001525879,10.0,24.99650001525879,8.566386222839355,25.331985473632812,-0.3354862332344055,37.70852279663086,47.63121795654297,0.0,0.0,-0.0034992441069334745,1.0,1.0,0.0,1.036880373954773,,,,,,,,,,,,,,,,
1783985598.442,104772000,82,1,2,0,10.0,25.01396942138672,10.0,25.01396942138672,8.817933082580566,25.05335807800293,-0.039389729499816895,45.98102951049805,46.91566848754883,0.0,0.0,0.013969766907393932,1.0,1.0,0.0,-1.316964864730835,,,,,,,,,,,,,,,,
1783985598.465,104793000,83,1,3,0,10.0,24.985998153686523,10.0,24.985998153686523,9.007179260253906,25.458740234375,-0.47274380922317505,35.733184814453125,50.09583282470703,0.0,0.0,-0.014002326875925064,1.0,1.0,0.0,1.0114108324050903,,,,,,,,,,,,,,,,
1783985598.492,104816000,84,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8849062919616699,-0.6640828847885132,0.11956494301557541,1.0,0.03977365791797638,-0.03977365791797638,0.0840228721499443,-0.0840228721499443
1783985598.494,104842000,85,1,0,0,10.0,25.00369644165039,10.0,25.00369644165039,9.084278106689453,25.342491149902344,-0.3387957811355591,33.42681884765625,43.94593811035156,0.0,0.0,0.003696383209899068,1.0,1.0,0.0,-0.9501779079437256,,,,,,,,,,,,,,,,
1783985598.527,104863000,86,1,1,0,10.0,24.99618911743164,10.0,24.99618911743164,8.568441390991211,25.330257415771484,-0.3340691328048706,37.53113555908203,47.62900161743164,0.0,0.0,-0.0038115002680569887,1.0,1.0,0.0,1.0317548513412476,,,,,,,,,,,,,,,,
1783985598.544,104877000,87,1,2,0,10.0,25.014284133911133,10.0,25.014284133911133,8.819369316101074,25.053226470947266,-0.038942694664001465,45.627323150634766,46.91783905029297,0.0,0.0,0.014284675009548664,1.0,1.0,0.0,-1.3057818412780762,,,,,,,,,,,,,,,,
1783985598.562,104893000,88,1,3,0,10.0,24.985776901245117,10.0,24.985776901245117,9.008111000061035,25.45696449279785,-0.47118812799453735,35.66929626464844,50.0942497253418,0.0,0.0,-0.01422295905649662,1.0,1.0,0.0,1.0090800523757935,,,,,,,,,,,,,,,,
1783985598.585,104913000,89,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8804650902748108,-0.6605181694030762,0.11882118135690689,1.0,0.039265066385269165,-0.039265066385269165,0.0827399417757988,-0.0827399417757988
1783985598.611,104935000,90,1,0,0,10.0,25.003658294677734,10.0,25.003658294677734,9.08627986907959,25.342241287231445,-0.33858418464660645,33.62920379638672,43.945430755615234,0.0,0.0,0.0036588096991181374,1.0,1.0,0.0,-0.9571499824523926,,,,,,,,,,,,,,,,
1783985598.613,104962000,91,1,1,0,10.0,24.996429443359375,10.0,24.996429443359375,8.56835651397705,25.330669403076172,-0.33424049615859985,37.309913635253906,47.630924224853516,0.0,0.0,-0.003570733591914177,1.0,1.0,0.0,1.0243123769760132,,,,,,,,,,,,,,,,
1783985598.646,104983000,92,1,2,0,10.0,25.013927459716797,10.0,25.013927459716797,8.819790840148926,25.052127838134766,-0.03820061683654785,45.77557373046875,46.91542434692383,0.0,0.0,0.013926872983574867,1.0,1.0,0.0,-1.310556173324585,,,,,,,,,,,,,,,,
1783985598.664,104997000,93,1,3,0,10.0,24.98598289489746,10.0,24.98598289489746,9.007486343383789,25.458166122436523,-0.4721835255622864,35.69533920288086,50.09575271606445,0.0,0.0,-0.014016996137797832,1.0,1.0,0.0,1.0098135471343994,,,,,,,,,,,,,,,,
1783985598.683,105014000,94,2,255,0,,,,,,,,,,,,,,,,,0.3499999940395355,-1.149999976158142,3.5485715866088867,2.715714454650879,3.5485715866088867,2.715714454650879,0.0,0.0,-0.8855912685394287,-0.668064534664154,0.11967992037534714,1.0,0.039610493928194046,-0.039610493928194046,0.08446374535560608,-0.08446374535560608
1783985598.707,105033000,95,1,0,0,10.0,25.003644943237305,10.0,25.003644943237305,9.08487319946289,25.341331481933594,-0.3376871347427368,33.60042190551758,43.945777893066406,0.0,0.0,0.003644701326265931,1.0,1.0,0.0,-0.9559733867645264,,,,,,,,,,,,,,,,
1783985598.733,105056000,96,1,1,0,10.0,24.996261596679688,10.0,24.996261596679688,8.56863021850586,25.330245971679688,-0.3339841961860657,37.38044357299805,47.629241943359375,0.0,0.0,-0.0037392221856862307,1.0,1.0,0.0,1.0268337726593018,,,,,,,,,,,,,,,,
