host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,support_y_bias_cm,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1783989984.262,20369000,170,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.09754494577646255,0.07014314830303192,0.04108187183737755,1.0,0.0,0.0,0.0,0.0
1783989984.279,20384000,171,1,0,0,10.0,25.0,10.0,25.0,8.669483184814453,25.50617790222168,-0.506177544593811,28.448518753051758,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.7625739574432373,,,,,,,,,,,,,,,,
1783989984.298,20400000,172,1,1,0,10.0,25.0,10.0,25.0,9.301982879638672,25.138378143310547,-0.13837814331054688,43.53019714355469,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2807222604751587,,,,,,,,,,,,,,,,
1783989984.320,20420000,173,1,2,0,10.0,25.0,10.0,25.0,9.263631820678711,24.92070198059082,0.07929801940917969,49.19944381713867,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.4565021991729736,,,,,,,,,,,,,,,,
1783989984.346,20442000,174,1,3,0,10.0,25.0,10.0,25.0,9.060378074645996,25.527009963989258,-0.5270093679428101,34.2677116394043,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9696516394615173,,,,,,,,,,,,,,,,
1783989984.347,20468000,175,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.09292810410261154,0.06099070608615875,0.04098249599337578,1.0,0.0,0.0,0.0,0.0
1783989984.378,20488000,176,1,0,0,10.0,25.0,10.0,25.0,8.667464256286621,25.50499153137207,-0.5049914121627808,28.500125885009766,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.7642263770103455,,,,,,,,,,,,,,,,
1783989984.395,20501000,177,1,1,0,10.0,25.0,10.0,25.0,9.300743103027344,25.13974952697754,-0.13974905014038086,43.526798248291016,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2805193662643433,,,,,,,,,,,,,,,,
1783989984.413,20516000,178,1,2,0,10.0,25.0,10.0,25.0,9.261957168579102,24.922758102416992,0.07724165916442871,49.25230407714844,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.45856773853302,,,,,,,,,,,,,,,,
1783989984.435,20535000,179,1,3,0,10.0,25.0,10.0,25.0,9.059490203857422,25.526294708251953,-0.5262941122055054,34.09751892089844,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9640554189682007,,,,,,,,,,,,,,,,
1783989984.458,20556000,180,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.10626266151666641,0.06471565365791321,0.041282378137111664,1.0,0.0,0.0,0.0,0.0
1783989984.485,20581000,181,1,0,0,10.0,25.0,10.0,25.0,8.668061256408691,25.506237030029297,-0.5062371492385864,28.54995346069336,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.7659990787506104,,,,,,,,,,,,,,,,
1783989984.487,20607000,182,1,1,0,10.0,25.0,10.0,25.0,9.301136016845703,25.139171600341797,-0.13917088508605957,43.58033752441406,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2820838689804077,,,,,,,,,,,,,,,,
1783989984.520,20628000,183,1,2,0,10.0,25.0,10.0,25.0,9.264023780822754,24.92102813720703,0.07897168397903442,49.15111541748047,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.4548221826553345,,,,,,,,,,,,,,,,
1783989984.538,20642000,184,1,3,0,10.0,25.0,10.0,25.0,9.060653686523438,25.526391983032227,-0.5263924598693848,34.04405975341797,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.9626679420471191,,,,,,,,,,,,,,,,
1783989984.557,20659000,185,2,255,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.09276362508535385,0.053069427609443665,0.040979042649269104,1.0,0.0,0.0,0.0,0.0
1783989984.580,20680000,186,1,0,0,10.0,25.0,10.0,25.0,8.668554306030273,25.50423812866211,-0.5042374134063721,28.610027313232422,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.767512857913971,,,,,,,,,,,,,,,,
1783989984.607,20702000,187,1,1,0,10.0,25.0,10.0,25.0,9.300743103027344,25.13974952697754,-0.13974905014038086,43.38771438598633,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2761411666870117,,,,,,,,,,,,,,,,
1783989984.609,20729000,188,1,2,0,10.0,25.0,10.0,25.0,9.261824607849121,24.92324447631836,0.07675588130950928,49.11993408203125,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.4538251161575317,,,,,,,,,,,,,,,,
