host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open
1784112830.634,42121000,223,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2751011848449707,-0.048741139471530914,-7.987022399902344e-06,0.0011174194514751434,0.0,0.0,0.0570831298828125,0.010026277042925358,-1.2751091718673706,-0.04762372002005577,9.867083549499512,,,,,,,,,,,,,,,,,,,
1784112830.647,42133000,224,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294967296.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
1784112830.693,42181000,228,1,0,0,10.0,25.0,10.0,25.0,8.995997428894043,25.441911697387695,-0.44191181659698486,30.442672729492188,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8513553738594055,1.0040022134780884,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.703,42191000,229,1,1,0,10.0,25.0,10.0,25.0,9.274088859558105,25.225692749023438,-0.2256929874420166,40.7060432434082,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1896225214004517,0.7259107828140259,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.714,42202000,230,1,2,0,10.0,25.0,10.0,25.0,8.804506301879883,25.069385528564453,-0.06938576698303223,44.643619537353516,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2743157148361206,1.1954933404922485,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.723,42212000,231,1,3,0,10.0,25.0,10.0,25.0,9.355962753295898,25.327342987060547,-0.3273427486419678,40.18325424194336,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1777840852737427,0.644037127494812,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.734,42222000,232,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.026313014328479767,-0.004398909397423267,0.04007948189973831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.746,42232000,233,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2751011848449707,-0.048741139471530914,-0.05228686332702637,-0.000677008181810379,0.0,0.0,0.19952011108398438,0.005723519250750542,-1.327388048171997,-0.04941814765334129,9.610480308532715,,,,,,,,,,,,,,,,,,,
1784112830.755,42242000,234,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294967296.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0
1784112830.794,42282000,238,1,0,0,10.0,25.0,10.0,25.0,8.994794845581055,25.44422149658203,-0.44422149658203125,30.44759750366211,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8512471318244934,1.0052047967910767,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.810,42292000,239,1,1,0,10.0,25.0,10.0,25.0,9.275224685668945,25.22442054748535,-0.224420428276062,40.722740173339844,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.190248727798462,0.7247745990753174,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.824,42309000,240,1,2,0,10.0,25.0,10.0,25.0,8.805971145629883,25.069290161132812,-0.0692903995513916,44.692256927490234,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.2760653495788574,1.194028615951538,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.836,42321000,241,1,3,0,10.0,25.0,10.0,25.0,9.356945991516113,25.32513999938965,-0.3251403570175171,40.27457809448242,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.180717945098877,0.6430536508560181,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.848,42334000,242,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.021493319422006607,0.00473914435133338,0.04005306586623192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.859,42345000,243,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2751011848449707,-0.048741139471530914,0.006928920745849609,0.0018374361097812653,0.0,0.0,0.05747509002685547,0.007240137085318565,-1.268172264099121,-0.04690370336174965,9.867475509643555,,,,,,,,,,,,,,,,,,,
1784112830.871,42357000,244,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,12.0,6.0,2.0,1.0,0.0
1784112830.912,42399000,248,1,0,0,10.0,25.0,10.0,25.0,8.99729061126709,25.44052505493164,-0.44052600860595703,30.434003829956055,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8507027626037598,1.0027087926864624,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.921,42409000,249,1,1,0,10.0,25.0,10.0,25.0,9.274765014648438,25.225448608398438,-0.2254486083984375,40.75386047363281,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.1911842823028564,0.7252342700958252,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.932,42419000,250,1,2,0,10.0,25.0,10.0,25.0,8.805752754211426,25.06812858581543,-0.06812810897827148,44.76185989379883,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.278160572052002,1.1942468881607056,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.941,42429000,251,1,3,0,10.0,25.0,10.0,25.0,9.356892585754395,25.326610565185547,-0.32660961151123047,40.22118377685547,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1790574789047241,0.6431065797805786,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.953,42439000,252,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,-0.02046332135796547,-0.00012093964323867112,0.040048107504844666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784112830.968,42450000,253,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.2751011848449707,-0.048741139471530914,-0.03621315956115723,0.0013080686330795288,0.0,0.0,0.035187721252441406,0.00526337930932641,-1.311314344406128,-0.047433070838451385,9.84518814086914,,,,,,,,,,,,,,,,,,,
1784112830.982,42466000,254,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,17.0,11.0,2.0,1.0,0.0
